Iteration,Epoch,Training Loss,Training Accuracy,Test Accuracy,Gradient Norm
824,26,0.003441336104646325,0.922,0.92,0.04512638800001936
825,26,0.003441336104646325,0.922,0.92,0.03046369019032702
826,26,0.003441336104646325,0.922,0.92,0.05366304564555337
827,26,0.003441336104646325,0.922,0.92,0.04445261607143443
828,26,0.003441336104646325,0.922,0.92,0.027916317673055736
829,26,0.003441336104646325,0.922,0.92,0.024947668028382317
830,26,0.003441336104646325,0.922,0.92,0.045217694907759
831,26,0.003441336104646325,0.922,0.92,0.05471956820855511
832,27,0.0033202797491103412,0.92,0.915,0.1066452269186331
833,27,0.0033202797491103412,0.92,0.915,0.030358902304837683
834,27,0.0033202797491103412,0.92,0.915,0.03526397802476973
835,27,0.0033202797491103412,0.92,0.915,0.04584930161256696
836,27,0.0033202797491103412,0.92,0.915,0.08103736967498132
837,27,0.0033202797491103412,0.92,0.915,0.06900393332656295
838,27,0.0033202797491103412,0.92,0.915,0.08736300858405081
839,27,0.0033202797491103412,0.92,0.915,0.05516451423362085
840,27,0.0033202797491103412,0.92,0.915,0.10798866684021627
841,27,0.0033202797491103412,0.92,0.915,0.05481377407795885
842,27,0.0033202797491103412,0.92,0.915,0.03732316976360416
843,27,0.0033202797491103412,0.92,0.915,0.03399618825801599
844,27,0.0033202797491103412,0.92,0.915,0.02767683765501033
845,27,0.0033202797491103412,0.92,0.915,0.07270702142593949
846,27,0.0033202797491103412,0.92,0.915,0.016904198457778536
847,27,0.0033202797491103412,0.92,0.915,0.03821322629366696
848,27,0.0033202797491103412,0.92,0.915,0.02501773585780492
849,27,0.0033202797491103412,0.92,0.915,0.10601435041789693
850,27,0.0033202797491103412,0.92,0.915,0.03227666565399345
851,27,0.0033202797491103412,0.92,0.915,0.09517496233248136
852,27,0.0033202797491103412,0.92,0.915,0.02691694012913444
853,27,0.0033202797491103412,0.92,0.915,0.029366300700501058
854,27,0.0033202797491103412,0.92,0.915,0.030812595217414928
855,27,0.0033202797491103412,0.92,0.915,0.07809927780920035
856,27,0.0033202797491103412,0.92,0.915,0.03624820858615191
857,27,0.0033202797491103412,0.92,0.915,0.027749869899189542
858,27,0.0033202797491103412,0.92,0.915,0.05649334097863911
859,27,0.0033202797491103412,0.92,0.915,0.06010170146622687
860,27,0.0033202797491103412,0.92,0.915,0.034935502131752526
861,27,0.0033202797491103412,0.92,0.915,0.029924932639654307
862,27,0.0033202797491103412,0.92,0.915,0.06217824031746066
863,27,0.0033202797491103412,0.92,0.915,0.10120154366022083
864,28,0.0031881743632256984,0.993,1.0,0.04277380726127748
865,28,0.0031881743632256984,0.993,1.0,0.031004271092143015
866,28,0.0031881743632256984,0.993,1.0,0.01912003447132949
867,28,0.0031881743632256984,0.993,1.0,0.017859206264859626
868,28,0.0031881743632256984,0.993,1.0,0.03187143255934072
869,28,0.0031881743632256984,0.993,1.0,0.05250970884070232
870,28,0.0031881743632256984,0.993,1.0,0.040875995378351807
871,28,0.0031881743632256984,0.993,1.0,0.0823897763589374
872,28,0.0031881743632256984,0.993,1.0,0.04251587938224906
873,28,0.0031881743632256984,0.993,1.0,0.067645247587241
874,28,0.0031881743632256984,0.993,1.0,0.07871753293812386
875,28,0.0031881743632256984,0.993,1.0,0.04762754792479559
876,28,0.0031881743632256984,0.993,1.0,0.041641207310262926
877,28,0.0031881743632256984,0.993,1.0,0.017373995319720545
878,28,0.0031881743632256984,0.993,1.0,0.06259337193146755
879,28,0.0031881743632256984,0.993,1.0,0.033976125497404856
880,28,0.0031881743632256984,0.993,1.0,0.04681992250383949
881,28,0.0031881743632256984,0.993,1.0,0.018227563078496545
882,28,0.0031881743632256984,0.993,1.0,0.061904761516495106
883,28,0.0031881743632256984,0.993,1.0,0.05721955783237395
884,28,0.0031881743632256984,0.993,1.0,0.056501776164441735
885,28,0.0031881743632256984,0.993,1.0,0.05166806086246757
886,28,0.0031881743632256984,0.993,1.0,0.03902314256012127
887,28,0.0031881743632256984,0.993,1.0,0.06406329124292615
888,28,0.0031881743632256984,0.993,1.0,0.037934535423167375
889,28,0.0031881743632256984,0.993,1.0,0.028202132192443836
890,28,0.0031881743632256984,0.993,1.0,0.043784297123676506
891,28,0.0031881743632256984,0.993,1.0,0.04047561753983264
892,28,0.0031881743632256984,0.993,1.0,0.022232409181080062
893,28,0.0031881743632256984,0.993,1.0,0.07491806841238502
894,28,0.0031881743632256984,0.993,1.0,0.03625408410960411
895,28,0.0031881743632256984,0.993,1.0,0.07427238269729487
896,29,0.0030520797185599803,0.99,0.995,0.0313202024094909
897,29,0.0030520797185599803,0.99,0.995,0.05469604521935757
898,29,0.0030520797185599803,0.99,0.995,0.018867029816901967
899,29,0.0030520797185599803,0.99,0.995,0.04917463709182615
900,29,0.0030520797185599803,0.99,0.995,0.07382230134406219
901,29,0.0030520797185599803,0.99,0.995,0.028764551160985963
902,29,0.0030520797185599803,0.99,0.995,0.05051685737099127
903,29,0.0030520797185599803,0.99,0.995,0.09579511896864884
904,29,0.0030520797185599803,0.99,0.995,0.023833542707253984
905,29,0.0030520797185599803,0.99,0.995,0.013918451152830767
906,29,0.0030520797185599803,0.99,0.995,0.10242054390139418
907,29,0.0030520797185599803,0.99,0.995,0.02982107629713638
908,29,0.0030520797185599803,0.99,0.995,0.021935910206253507
909,29,0.0030520797185599803,0.99,0.995,0.031563521799816696
910,29,0.0030520797185599803,0.99,0.995,0.036947466066887216
911,29,0.0030520797185599803,0.99,0.995,0.04597685117241511
912,29,0.0030520797185599803,0.99,0.995,0.04829693169277642
913,29,0.0030520797185599803,0.99,0.995,0.09597011790556767
914,29,0.0030520797185599803,0.99,0.995,0.09633766116613185
915,29,0.0030520797185599803,0.99,0.995,0.039957354870927025
916,29,0.0030520797185599803,0.99,0.995,0.03361921912505654
917,29,0.0030520797185599803,0.99,0.995,0.04513976098625731
918,29,0.0030520797185599803,0.99,0.995,0.039638111008716684
919,29,0.0030520797185599803,0.99,0.995,0.04838409002718035
920,29,0.0030520797185599803,0.99,0.995,0.021197155117436067
921,29,0.0030520797185599803,0.99,0.995,0.03932460735095167
922,29,0.0030520797185599803,0.99,0.995,0.058524981348989154
923,29,0.0030520797185599803,0.99,0.995,0.016538376004004422
924,29,0.0030520797185599803,0.99,0.995,0.07742643746138173
925,29,0.0030520797185599803,0.99,0.995,0.07657131348594629
926,29,0.0030520797185599803,0.99,0.995,0.020545560861648684
927,29,0.0030520797185599803,0.99,0.995,0.2644209402473799
928,30,0.0029426118396222592,0.976,0.99,0.07087461825893665
929,30,0.0029426118396222592,0.976,0.99,0.06780726536116137
930,30,0.0029426118396222592,0.976,0.99,0.045788638393423675
931,30,0.0029426118396222592,0.976,0.99,0.04023782293918299
932,30,0.0029426118396222592,0.976,0.99,0.07423987612046995
933,30,0.0029426118396222592,0.976,0.99,0.09059908801757235
934,30,0.0029426118396222592,0.976,0.99,0.03011212322391087
935,30,0.0029426118396222592,0.976,0.99,0.06677505769220152
936,30,0.0029426118396222592,0.976,0.99,0.05543341257964051
937,30,0.0029426118396222592,0.976,0.99,0.014783488710175544
938,30,0.0029426118396222592,0.976,0.99,0.015654588877751063
939,30,0.0029426118396222592,0.976,0.99,0.05730304499375996
940,30,0.0029426118396222592,0.976,0.99,0.05517770588955115
941,30,0.0029426118396222592,0.976,0.99,0.11418847577272682
942,30,0.0029426118396222592,0.976,0.99,0.05659170760386827
943,30,0.0029426118396222592,0.976,0.99,0.040511455765078946
944,30,0.0029426118396222592,0.976,0.99,0.07482030726672127
945,30,0.0029426118396222592,0.976,0.99,0.018620096258297025
946,30,0.0029426118396222592,0.976,0.99,0.04124018674545087
947,30,0.0029426118396222592,0.976,0.99,0.07600341512574631
948,30,0.0029426118396222592,0.976,0.99,0.0873985575221863
949,30,0.0029426118396222592,0.976,0.99,0.069870397431837
950,30,0.0029426118396222592,0.976,0.99,0.05478313071108036
951,30,0.0029426118396222592,0.976,0.99,0.032231169261711504
952,30,0.0029426118396222592,0.976,0.99,0.10824745589150923
953,30,0.0029426118396222592,0.976,0.99,0.04115380638929536
954,30,0.0029426118396222592,0.976,0.99,0.0438714239299001
955,30,0.0029426118396222592,0.976,0.99,0.015103372796119485
956,30,0.0029426118396222592,0.976,0.99,0.08691990769686528
957,30,0.0029426118396222592,0.976,0.99,0.017314038423248763
958,30,0.0029426118396222592,0.976,0.99,0.014155953975636067
959,30,0.0029426118396222592,0.976,0.99,0.07934155856947699
960,31,0.002827160402201116,0.991,0.995,0.07303687020783117
961,31,0.002827160402201116,0.991,0.995,0.04181854179560206
962,31,0.002827160402201116,0.991,0.995,0.04754384285802763
963,31,0.002827160402201116,0.991,0.995,0.08958837192311973
964,31,0.002827160402201116,0.991,0.995,0.08846287547326678
965,31,0.002827160402201116,0.991,0.995,0.13377272715950628
966,31,0.002827160402201116,0.991,0.995,0.08884954757076374
967,31,0.002827160402201116,0.991,0.995,0.0856019872978735
968,31,0.002827160402201116,0.991,0.995,0.03548851668375575
969,31,0.002827160402201116,0.991,0.995,0.01884037317854799
970,31,0.002827160402201116,0.991,0.995,0.031069025135399345
971,31,0.002827160402201116,0.991,0.995,0.025097496011434257
972,31,0.002827160402201116,0.991,0.995,0.021092836000920753
973,31,0.002827160402201116,0.991,0.995,0.06842106609451874
974,31,0.002827160402201116,0.991,0.995,0.06271854981505082
975,31,0.002827160402201116,0.991,0.995,0.04288575410015996
976,31,0.002827160402201116,0.991,0.995,0.06496190841296451
977,31,0.002827160402201116,0.991,0.995,0.026663240851856347
978,31,0.002827160402201116,0.991,0.995,0.018041817008447324
979,31,0.002827160402201116,0.991,0.995,0.02515746345014388
980,31,0.002827160402201116,0.991,0.995,0.1072918157943879
981,31,0.002827160402201116,0.991,0.995,0.03489855498767026
982,31,0.002827160402201116,0.991,0.995,0.01877828394532965
983,31,0.002827160402201116,0.991,0.995,0.02662057396166651
984,31,0.002827160402201116,0.991,0.995,0.026057928648984097
985,31,0.002827160402201116,0.991,0.995,0.09644403100752609
986,31,0.002827160402201116,0.991,0.995,0.0957050055112298
987,31,0.002827160402201116,0.991,0.995,0.015871056335550065
988,31,0.002827160402201116,0.991,0.995,0.02042886796096852
989,31,0.002827160402201116,0.991,0.995,0.024681081011844706
990,31,0.002827160402201116,0.991,0.995,0.01822508912000121
991,31,0.002827160402201116,0.991,0.995,0.08439390152145361
992,32,0.0026851667780429123,0.992,0.995,0.04200327024922616
993,32,0.0026851667780429123,0.992,0.995,0.057876059843516854
994,32,0.0026851667780429123,0.992,0.995,0.0486392725936648
995,32,0.0026851667780429123,0.992,0.995,0.01798222052827754
996,32,0.0026851667780429123,0.992,0.995,0.06556214840156689
997,32,0.0026851667780429123,0.992,0.995,0.03246093645449566
998,32,0.0026851667780429123,0.992,0.995,0.03211870860323387
999,32,0.0026851667780429123,0.992,0.995,0.03286065464233738
1000,32,0.0026851667780429123,0.992,0.995,0.053936090305270926
1001,32,0.0026851667780429123,0.992,0.995,0.039915219788766304
1002,32,0.0026851667780429123,0.992,0.995,0.08184679039438453
1003,32,0.0026851667780429123,0.992,0.995,0.054748387238264515
1004,32,0.0026851667780429123,0.992,0.995,0.08195313108230937
1005,32,0.0026851667780429123,0.992,0.995,0.03267462256610933
1006,32,0.0026851667780429123,0.992,0.995,0.046337433977901354
1007,32,0.0026851667780429123,0.992,0.995,0.0297702322224989
1008,32,0.0026851667780429123,0.992,0.995,0.02410691600684799
1009,32,0.0026851667780429123,0.992,0.995,0.061721512626337655
1010,32,0.0026851667780429123,0.992,0.995,0.017004735350288798
1011,32,0.0026851667780429123,0.992,0.995,0.06242729669241301
1012,32,0.0026851667780429123,0.992,0.995,0.022373678456512697
1013,32,0.0026851667780429123,0.992,0.995,0.038426936671356514
1014,32,0.0026851667780429123,0.992,0.995,0.07139112602507
1015,32,0.0026851667780429123,0.992,0.995,0.03794481607273181
1016,32,0.0026851667780429123,0.992,0.995,0.030736648485314426
1017,32,0.0026851667780429123,0.992,0.995,0.021035460010130142
1018,32,0.0026851667780429123,0.992,0.995,0.04924174107414746
1019,32,0.0026851667780429123,0.992,0.995,0.04012772117412046
1020,32,0.0026851667780429123,0.992,0.995,0.039799182369254525
1021,32,0.0026851667780429123,0.992,0.995,0.043427250249254645
1022,32,0.0026851667780429123,0.992,0.995,0.050643265345392555
1023,32,0.0026851667780429123,0.992,0.995,0.08012094515827797
1024,33,0.0025759593322873114,0.989,0.995,0.023467658034747856
1025,33,0.0025759593322873114,0.989,0.995,0.04687826827889697
1026,33,0.0025759593322873114,0.989,0.995,0.042440972682047065
1027,33,0.0025759593322873114,0.989,0.995,0.040203113346430584
1028,33,0.0025759593322873114,0.989,0.995,0.03282128678410308
1029,33,0.0025759593322873114,0.989,0.995,0.046119611789818236
1030,33,0.0025759593322873114,0.989,0.995,0.033537592926470614
1031,33,0.0025759593322873114,0.989,0.995,0.0252615346090969
1032,33,0.0025759593322873114,0.989,0.995,0.04599742025185895
1033,33,0.0025759593322873114,0.989,0.995,0.05924720977561805
1034,33,0.0025759593322873114,0.989,0.995,0.02764158083965741
1035,33,0.0025759593322873114,0.989,0.995,0.02916531871369051
1036,33,0.0025759593322873114,0.989,0.995,0.06602281420496289
1037,33,0.0025759593322873114,0.989,0.995,0.07143574767732914
1038,33,0.0025759593322873114,0.989,0.995,0.06811654365165944
1039,33,0.0025759593322873114,0.989,0.995,0.03786809161629751
1040,33,0.0025759593322873114,0.989,0.995,0.017752869851919633
1041,33,0.0025759593322873114,0.989,0.995,0.037605308030456294
1042,33,0.0025759593322873114,0.989,0.995,0.008810010831468982
1043,33,0.0025759593322873114,0.989,0.995,0.03806591319805729
1044,33,0.0025759593322873114,0.989,0.995,0.06759766859662225
1045,33,0.0025759593322873114,0.989,0.995,0.0367999960404386
1046,33,0.0025759593322873114,0.989,0.995,0.049121113414574785
1047,33,0.0025759593322873114,0.989,0.995,0.04361774464619704
1048,33,0.0025759593322873114,0.989,0.995,0.12188421793443245
1049,33,0.0025759593322873114,0.989,0.995,0.047296033697860305
1050,33,0.0025759593322873114,0.989,0.995,0.08142883699343327
1051,33,0.0025759593322873114,0.989,0.995,0.10052025444514774
1052,33,0.0025759593322873114,0.989,0.995,0.042558275059252214
1053,33,0.0025759593322873114,0.989,0.995,0.029006663747223573
1054,33,0.0025759593322873114,0.989,0.995,0.04002634090007212
1055,33,0.0025759593322873114,0.989,0.995,0.07793326421373364
1056,34,0.002555118726566434,0.992,0.995,0.06475818778639329
1057,34,0.002555118726566434,0.992,0.995,0.05491047535475072
1058,34,0.002555118726566434,0.992,0.995,0.05686360102119646
1059,34,0.002555118726566434,0.992,0.995,0.09187236874549742
1060,34,0.002555118726566434,0.992,0.995,0.03637274558371782
1061,34,0.002555118726566434,0.992,0.995,0.06866197181016283
1062,34,0.002555118726566434,0.992,0.995,0.08161355482414623
1063,34,0.002555118726566434,0.992,0.995,0.059785113135766864
1064,34,0.002555118726566434,0.992,0.995,0.029256788429628033
1065,34,0.002555118726566434,0.992,0.995,0.04037935491117928
1066,34,0.002555118726566434,0.992,0.995,0.05994208123788431
1067,34,0.002555118726566434,0.992,0.995,0.08602077286790949
1068,34,0.002555118726566434,0.992,0.995,0.017442296939251797
1069,34,0.002555118726566434,0.992,0.995,0.01830615126412194
1070,34,0.002555118726566434,0.992,0.995,0.09673184648803033
1071,34,0.002555118726566434,0.992,0.995,0.08160015129999527
1072,34,0.002555118726566434,0.992,0.995,0.03239661942384312
1073,34,0.002555118726566434,0.992,0.995,0.025363761051852406
1074,34,0.002555118726566434,0.992,0.995,0.029145226900147397
1075,34,0.002555118726566434,0.992,0.995,0.06935559929271953
1076,34,0.002555118726566434,0.992,0.995,0.09374736426417812
1077,34,0.002555118726566434,0.992,0.995,0.02136499357867759
1078,34,0.002555118726566434,0.992,0.995,0.05178516674103123
1079,34,0.002555118726566434,0.992,0.995,0.06270258219769297
1080,34,0.002555118726566434,0.992,0.995,0.038535256952881264
1081,34,0.002555118726566434,0.992,0.995,0.018913942781022763
1082,34,0.002555118726566434,0.992,0.995,0.07947746918423111
1083,34,0.002555118726566434,0.992,0.995,0.09651680464471732
1084,34,0.002555118726566434,0.992,0.995,0.033956105216502254
1085,34,0.002555118726566434,0.992,0.995,0.05397511105722118
1086,34,0.002555118726566434,0.992,0.995,0.051431405526341074
1087,34,0.002555118726566434,0.992,0.995,0.08731192526705712
1088,35,0.00235931695997715,0.993,1.0,0.042256298560267996
1089,35,0.00235931695997715,0.993,1.0,0.029326550799341752
1090,35,0.00235931695997715,0.993,1.0,0.02073502776399448
1091,35,0.00235931695997715,0.993,1.0,0.0274308321828094
1092,35,0.00235931695997715,0.993,1.0,0.04642629982807232
1093,35,0.00235931695997715,0.993,1.0,0.02516141125932965
1094,35,0.00235931695997715,0.993,1.0,0.021774454932015914
1095,35,0.00235931695997715,0.993,1.0,0.05766437616354804
1096,35,0.00235931695997715,0.993,1.0,0.02430517887670665
1097,35,0.00235931695997715,0.993,1.0,0.0338193181282686
1098,35,0.00235931695997715,0.993,1.0,0.022399712903100055
1099,35,0.00235931695997715,0.993,1.0,0.05671085135202066
1100,35,0.00235931695997715,0.993,1.0,0.031218875771662893
1101,35,0.00235931695997715,0.993,1.0,0.053932567615057936
1102,35,0.00235931695997715,0.993,1.0,0.04990366639648814
1103,35,0.00235931695997715,0.993,1.0,0.016484308193119388
1104,35,0.00235931695997715,0.993,1.0,0.02143405911376864
1105,35,0.00235931695997715,0.993,1.0,0.03372518784016477
1106,35,0.00235931695997715,0.993,1.0,0.08504255777427887
1107,35,0.00235931695997715,0.993,1.0,0.06572027565825608
1108,35,0.00235931695997715,0.993,1.0,0.022392022070436828
1109,35,0.00235931695997715,0.993,1.0,0.04797373124770619
1110,35,0.00235931695997715,0.993,1.0,0.09919305304560251
1111,35,0.00235931695997715,0.993,1.0,0.01461778979729427
1112,35,0.00235931695997715,0.993,1.0,0.02616732413853471
1113,35,0.00235931695997715,0.993,1.0,0.0581556917691214
1114,35,0.00235931695997715,0.993,1.0,0.028876258121590725
1115,35,0.00235931695997715,0.993,1.0,0.050951553157406536
1116,35,0.00235931695997715,0.993,1.0,0.04357415119132668
1117,35,0.00235931695997715,0.993,1.0,0.01765603955281116
1118,35,0.00235931695997715,0.993,1.0,0.03704315083576966
1119,35,0.00235931695997715,0.993,1.0,0.03469079033010415
1120,36,0.0022933871001005173,0.991,0.995,0.022739423889250508
1121,36,0.0022933871001005173,0.991,0.995,0.056718306360946165
1122,36,0.0022933871001005173,0.991,0.995,0.06464385718221063
1123,36,0.0022933871001005173,0.991,0.995,0.04331688383940466
1124,36,0.0022933871001005173,0.991,0.995,0.09593685933341906
1125,36,0.0022933871001005173,0.991,0.995,0.0484178349163824
1126,36,0.0022933871001005173,0.991,0.995,0.023204843430355657
1127,36,0.0022933871001005173,0.991,0.995,0.03678656053460137
1128,36,0.0022933871001005173,0.991,0.995,0.0977848867428238
1129,36,0.0022933871001005173,0.991,0.995,0.05707309364449845
1130,36,0.0022933871001005173,0.991,0.995,0.07543584939763548
1131,36,0.0022933871001005173,0.991,0.995,0.06585365992654886
1132,36,0.0022933871001005173,0.991,0.995,0.03603579705049178
1133,36,0.0022933871001005173,0.991,0.995,0.03454836943525326
1134,36,0.0022933871001005173,0.991,0.995,0.015486074012492515
1135,36,0.0022933871001005173,0.991,0.995,0.012756002596161563
1136,36,0.0022933871001005173,0.991,0.995,0.07873492136424365
1137,36,0.0022933871001005173,0.991,0.995,0.035317402673080776
1138,36,0.0022933871001005173,0.991,0.995,0.042926313115666984
1139,36,0.0022933871001005173,0.991,0.995,0.05096485645777031
1140,36,0.0022933871001005173,0.991,0.995,0.0468156508403673
1141,36,0.0022933871001005173,0.991,0.995,0.036072232551276215
1142,36,0.0022933871001005173,0.991,0.995,0.06807873835995382
1143,36,0.0022933871001005173,0.991,0.995,0.06313280888752597
1144,36,0.0022933871001005173,0.991,0.995,0.02740926311616557
1145,36,0.0022933871001005173,0.991,0.995,0.05201773826125687
1146,36,0.0022933871001005173,0.991,0.995,0.03210558394835833
1147,36,0.0022933871001005173,0.991,0.995,0.019553954074244744
1148,36,0.0022933871001005173,0.991,0.995,0.06904181111135893
1149,36,0.0022933871001005173,0.991,0.995,0.10173551757961254
1150,36,0.0022933871001005173,0.991,0.995,0.040359383108274
1151,36,0.0022933871001005173,0.991,0.995,0.18855785817323992
1152,37,0.002204374495893717,0.992,1.0,0.07008426255748741
1153,37,0.002204374495893717,0.992,1.0,0.034594661655953984
1154,37,0.002204374495893717,0.992,1.0,0.06197485398551328
1155,37,0.002204374495893717,0.992,1.0,0.05695718004925762
1156,37,0.002204374495893717,0.992,1.0,0.050459679380864375
1157,37,0.002204374495893717,0.992,1.0,0.021211583186831032
1158,37,0.002204374495893717,0.992,1.0,0.0352504636650095
1159,37,0.002204374495893717,0.992,1.0,0.0630091949615278
1160,37,0.002204374495893717,0.992,1.0,0.04688815028023889
1161,37,0.002204374495893717,0.992,1.0,0.051107185038175254
1162,37,0.002204374495893717,0.992,1.0,0.06326289699848581
1163,37,0.002204374495893717,0.992,1.0,0.09307460056584033
1164,37,0.002204374495893717,0.992,1.0,0.0321363608872694
1165,37,0.002204374495893717,0.992,1.0,0.15595015082054342
1166,37,0.002204374495893717,0.992,1.0,0.03948614258858046
1167,37,0.002204374495893717,0.992,1.0,0.05379014880437644
1168,37,0.002204374495893717,0.992,1.0,0.0078036821282967675
1169,37,0.002204374495893717,0.992,1.0,0.018316572009819985
1170,37,0.002204374495893717,0.992,1.0,0.07687962335986308
1171,37,0.002204374495893717,0.992,1.0,0.04762797701834195
1172,37,0.002204374495893717,0.992,1.0,0.1192432160119743
1173,37,0.002204374495893717,0.992,1.0,0.04781315281867561
1174,37,0.002204374495893717,0.992,1.0,0.019417134519898887
1175,37,0.002204374495893717,0.992,1.0,0.05727413029259529
1176,37,0.002204374495893717,0.992,1.0,0.059758354901934124
1177,37,0.002204374495893717,0.992,1.0,0.0589780638051554
1178,37,0.002204374495893717,0.992,1.0,0.045755747100723256
1179,37,0.002204374495893717,0.992,1.0,0.012809505612069791
1180,37,0.002204374495893717,0.992,1.0,0.02925712185096789
1181,37,0.002204374495893717,0.992,1.0,0.020587515066768994
1182,37,0.002204374495893717,0.992,1.0,0.09006315551824835
1183,37,0.002204374495893717,0.992,1.0,0.0816369839341094
1184,38,0.0020969561403617262,0.992,1.0,0.06288545509795707
1185,38,0.0020969561403617262,0.992,1.0,0.024658036105697573
1186,38,0.0020969561403617262,0.992,1.0,0.06370551681245938
1187,38,0.0020969561403617262,0.992,1.0,0.050666492776534615
1188,38,0.0020969561403617262,0.992,1.0,0.045835007849870546
1189,38,0.0020969561403617262,0.992,1.0,0.026653298815222527
1190,38,0.0020969561403617262,0.992,1.0,0.042727344847794786
1191,38,0.0020969561403617262,0.992,1.0,0.050896222712921574
1192,38,0.0020969561403617262,0.992,1.0,0.030534811316671837
1193,38,0.0020969561403617262,0.992,1.0,0.03289252920731019
1194,38,0.0020969561403617262,0.992,1.0,0.03632999547552343
1195,38,0.0020969561403617262,0.992,1.0,0.015734254924919387
1196,38,0.0020969561403617262,0.992,1.0,0.053001096805857774
1197,38,0.0020969561403617262,0.992,1.0,0.0607504158533102
1198,38,0.0020969561403617262,0.992,1.0,0.0728043180126459
1199,38,0.0020969561403617262,0.992,1.0,0.038881814509876496
1200,38,0.0020969561403617262,0.992,1.0,0.022363193603963633
1201,38,0.0020969561403617262,0.992,1.0,0.0422852298423708
1202,38,0.0020969561403617262,0.992,1.0,0.026264329710225968
1203,38,0.0020969561403617262,0.992,1.0,0.03727939693330906
1204,38,0.0020969561403617262,0.992,1.0,0.02744405158791931
1205,38,0.0020969561403617262,0.992,1.0,0.06664621020635232
1206,38,0.0020969561403617262,0.992,1.0,0.0850292156559728
1207,38,0.0020969561403617262,0.992,1.0,0.024256716703013437
1208,38,0.0020969561403617262,0.992,1.0,0.07839612358886784
1209,38,0.0020969561403617262,0.992,1.0,0.019209264273891666
1210,38,0.0020969561403617262,0.992,1.0,0.05123137791623482
1211,38,0.0020969561403617262,0.992,1.0,0.12179029449859234
1212,38,0.0020969561403617262,0.992,1.0,0.0649979125129421
1213,38,0.0020969561403617262,0.992,1.0,0.02246593668659838
1214,38,0.0020969561403617262,0.992,1.0,0.05278466254588702
1215,38,0.0020969561403617262,0.992,1.0,0.02080134508302817
1216,39,0.0019918933268636466,0.992,1.0,0.02198865531651432
1217,39,0.0019918933268636466,0.992,1.0,0.06014077765259602
1218,39,0.0019918933268636466,0.992,1.0,0.02830575982518004
1219,39,0.0019918933268636466,0.992,1.0,0.025899412249308806
1220,39,0.0019918933268636466,0.992,1.0,0.04934891193680272
1221,39,0.0019918933268636466,0.992,1.0,0.034377658073594615
1222,39,0.0019918933268636466,0.992,1.0,0.05210261101028358
1223,39,0.0019918933268636466,0.992,1.0,0.09862105412315281
1224,39,0.0019918933268636466,0.992,1.0,0.05034416569531519
1225,39,0.0019918933268636466,0.992,1.0,0.07447825703427169
1226,39,0.0019918933268636466,0.992,1.0,0.05768766888996576
1227,39,0.0019918933268636466,0.992,1.0,0.010582120244058999
1228,39,0.0019918933268636466,0.992,1.0,0.03680203481211778
1229,39,0.0019918933268636466,0.992,1.0,0.017061448614447864
1230,39,0.0019918933268636466,0.992,1.0,0.06488690743880435
1231,39,0.0019918933268636466,0.992,1.0,0.023990112380611883
1232,39,0.0019918933268636466,0.992,1.0,0.027494346477022417
1233,39,0.0019918933268636466,0.992,1.0,0.021672735521910128
1234,39,0.0019918933268636466,0.992,1.0,0.011619985577029477
1235,39,0.0019918933268636466,0.992,1.0,0.07252004097484227
1236,39,0.0019918933268636466,0.992,1.0,0.024358570043026155
1237,39,0.0019918933268636466,0.992,1.0,0.045188206167116475
1238,39,0.0019918933268636466,0.992,1.0,0.04105217387225112
1239,39,0.0019918933268636466,0.992,1.0,0.035916681445542345
1240,39,0.0019918933268636466,0.992,1.0,0.046664132065356315
1241,39,0.0019918933268636466,0.992,1.0,0.0098497905112556
1242,39,0.0019918933268636466,0.992,1.0,0.03710985756148708
1243,39,0.0019918933268636466,0.992,1.0,0.026416865669925287
1244,39,0.0019918933268636466,0.992,1.0,0.0344175585765753
1245,39,0.0019918933268636466,0.992,1.0,0.040772286885107284
1246,39,0.0019918933268636466,0.992,1.0,0.06612698895972782
1247,39,0.0019918933268636466,0.992,1.0,0.1228715523442808
1248,40,0.0019972122870385647,0.993,1.0,0.01768437415898494
1249,40,0.0019972122870385647,0.993,1.0,0.03816291471331901
1250,40,0.0019972122870385647,0.993,1.0,0.11596338300591325
1251,40,0.0019972122870385647,0.993,1.0,0.03754054610353859
1252,40,0.0019972122870385647,0.993,1.0,0.03473097059897708
1253,40,0.0019972122870385647,0.993,1.0,0.05577875929216068
1254,40,0.0019972122870385647,0.993,1.0,0.04222520102597983
1255,40,0.0019972122870385647,0.993,1.0,0.08070316476338839
1256,40,0.0019972122870385647,0.993,1.0,0.07889928848363377
1257,40,0.0019972122870385647,0.993,1.0,0.048851055000185224
1258,40,0.0019972122870385647,0.993,1.0,0.0750903651954059
1259,40,0.0019972122870385647,0.993,1.0,0.031028090277523238
1260,40,0.0019972122870385647,0.993,1.0,0.0260494425056774
1261,40,0.0019972122870385647,0.993,1.0,0.061655109229698024
1262,40,0.0019972122870385647,0.993,1.0,0.016436326231093226
1263,40,0.0019972122870385647,0.993,1.0,0.052350467939407765
1264,40,0.0019972122870385647,0.993,1.0,0.021672208439052137
1265,40,0.0019972122870385647,0.993,1.0,0.06967544155304152
1266,40,0.0019972122870385647,0.993,1.0,0.040464406636822936
1267,40,0.0019972122870385647,0.993,1.0,0.07452764234714825
1268,40,0.0019972122870385647,0.993,1.0,0.033608292930714795
1269,40,0.0019972122870385647,0.993,1.0,0.028467320037422653
